model,k,trial_id,speaker,fold,condition,identity,target_rank,minimum_confidence,mean_confidence,log_confidence_variance,source_path,confidence_source
wavmark,8,222,english:1624,5,targeted,24340,6,0.7777777778,0.9430555556,-5.0779554580,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction
wavmark,8,222,english:1624,5,targeted,62490,9,0.7045454545,0.9488636364,-4.7537193316,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,average,63770,,0.5531914894,0.8776595745,-3.9552126527,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction (proxy)
wavmark,8,223,english:1624,5,single,38978,,0.9772727273,0.9985795455,-10.4055064782,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,55636,1,0.7777777778,0.9694444444,-5.8035005026,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,51540,2,0.5333333333,0.9361111111,-4.2337130634,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,53588,3,0.5333333333,0.9416666667,-4.3367700430,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,63828,5,0.7777777778,0.9500000000,-5.5107163783,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,63813,6,0.5777777778,0.9388888889,-4.5308417795,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,223,english:1624,5,targeted,55634,7,0.6444444444,0.9347222222,-4.6146673016,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,average,46585,,0.6521739130,0.8899456522,-4.1742414422,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction (proxy)
wavmark,8,224,english:1624,5,single,63735,,0.9772727273,0.9971590909,-9.7813521844,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,58282,1,0.6250000000,0.9557291667,-4.6130407041,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,59050,2,0.7872340426,0.9747340426,-5.7867099552,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,58346,3,0.7291666667,0.9544270833,-5.0750110679,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,60074,4,0.6041666667,0.9348958333,-4.1875004885,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,58338,5,0.7291666667,0.9375000000,-4.6570575895,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,59298,9,0.7333333333,0.9652777778,-5.3111305877,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,224,english:1624,5,targeted,59306,10,0.7708333333,0.9713541667,-5.7464270108,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,valid-window vote fraction
wavmark,8,225,english:163,1,average,9663,,0.6078431373,0.9203431373,-4.6424344328,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction (proxy)
wavmark,8,225,english:163,1,single,3083,,0.8823529412,0.9779411765,-6.6898155547,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction
wavmark,8,225,english:163,1,targeted,11435,1,0.6862745098,0.9350490196,-4.8328007327,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction
wavmark,8,225,english:163,1,targeted,48827,3,0.8541666667,0.9726562500,-6.3649355742,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction
wavmark,8,225,english:163,1,targeted,27899,4,0.7600000000,0.9425000000,-5.0446446100,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction
wavmark,8,225,english:163,1,targeted,31963,8,0.5400000000,0.9012500000,-4.0702313857,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,valid-window vote fraction
wavmark,8,226,english:163,1,average,48612,,0.5217391304,0.8423913043,-3.8058062874,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction (proxy)
wavmark,8,226,english:163,1,single,14289,,0.9574468085,0.9906914894,-8.1765684421,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,226,english:163,1,targeted,16272,2,0.7755102041,0.9668367347,-5.7061540891,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,226,english:163,1,targeted,16152,3,0.6458333333,0.9348958333,-4.2810703345,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,226,english:163,1,targeted,15618,5,0.5777777778,0.9472222222,-4.4000900345,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,226,english:163,1,targeted,48944,8,0.7872340426,0.9521276596,-5.5676091470,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,226,english:163,1,targeted,16154,10,0.7291666667,0.9609375000,-5.0867422078,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,valid-window vote fraction
wavmark,8,227,english:163,1,average,46057,,0.5106382979,0.7606382979,-3.8568187405,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction (proxy)
wavmark,8,227,english:163,1,single,5042,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,61674,1,0.7291666667,0.9505208333,-4.9249370346,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,45410,3,0.6086956522,0.9375000000,-4.5899568661,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,61690,4,0.6808510638,0.9561170213,-5.0221137483,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,62826,5,0.8636363636,0.9786931818,-6.5812224194,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,45922,6,0.5869565217,0.9225543478,-4.3031388032,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,45538,7,0.6458333333,0.9375000000,-4.7592485304,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,46442,9,0.7111111111,0.9569444444,-5.1551393652,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,227,english:163,1,targeted,46946,10,0.8222222222,0.9652777778,-5.7813687109,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,average,46918,,0.5714285714,0.8125000000,-3.8318711745,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction (proxy)
wavmark,8,228,english:1723,3,single,62792,,0.9534883721,0.9970930233,-8.9732331058,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,42116,1,0.6734693878,0.9272959184,-4.6984747512,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,46216,3,0.7234042553,0.9454787234,-5.2914515604,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,46280,7,0.7234042553,0.9268617021,-5.0795405104,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,58712,8,0.8541666667,0.9544270833,-5.9460956135,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,46212,9,0.8125000000,0.9466145833,-5.8521414461,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,228,english:1723,3,targeted,33816,10,0.6739130435,0.9171195652,-4.6114591188,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,average,60988,,0.7291666667,0.9023437500,-4.9039176674,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction (proxy)
wavmark,8,229,english:1723,3,single,59410,,0.9545454545,0.9943181818,-8.7315300714,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,52274,1,0.7727272727,0.9659090909,-5.4431281899,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,52402,2,0.6818181818,0.9744318182,-5.1273918518,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,50675,3,0.8863636364,0.9644886364,-6.1223798247,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,52466,5,0.7045454545,0.9431818182,-4.6710870670,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,56562,7,0.6818181818,0.9559659091,-4.7999495729,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,52658,8,0.8863636364,0.9857954545,-7.0925333618,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,54771,9,0.8409090909,0.9786931818,-6.4921510599,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,229,english:1723,3,targeted,50395,10,0.6521739130,0.9062500000,-4.0239201780,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,average,46655,,0.5800000000,0.8675000000,-4.2944737376,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction (proxy)
wavmark,8,230,english:1723,3,single,21249,,0.9148936170,0.9667553191,-6.8369438559,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,23425,1,0.8333333333,0.9322916667,-5.5805168107,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,3521,2,0.7173913043,0.9415760870,-4.8790945429,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,23424,4,0.7021276596,0.9042553191,-4.5222413730,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,3456,5,0.6521739130,0.9279891304,-4.5397823792,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,23489,6,0.5957446809,0.9055851064,-4.3245491856,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,3520,7,0.8043478261,0.9551630435,-5.5551514048,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
wavmark,8,230,english:1723,3,targeted,23297,8,0.6250000000,0.9114583333,-4.3185466162,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,valid-window vote fraction
